PF06616	CL0236	PDDEXK	BsuBI_PstI_RE	BsuBI/PstI restriction endonuclease C-terminus
PF06617	\N	\N	M-inducer_phosp	M-phase inducer phosphatase
PF06618	\N	\N	DUF1148	Protein of unknown function (DUF1148)
PF06619	\N	\N	DUF1149	Protein of unknown function (DUF1149)
PF06620	\N	\N	DUF1150	Protein of unknown function (DUF1150)
PF06621	\N	\N	SIM_C	Single-minded protein C-terminus
PF06622	\N	\N	SepQ	SepQ protein
PF06623	\N	\N	MHC_I_C	MHC_I C-terminus
PF06624	\N	\N	RAMP4	Ribosome associated membrane protein RAMP4
PF06625	\N	\N	DUF1151	Protein of unknown function (DUF1151)
PF06626	\N	\N	DUF1152	Protein of unknown function (DUF1152)
PF06627	CL0123	HTH	DUF1153	Protein of unknown function (DUF1153)
PF06628	\N	\N	Catalase-rel	Catalase-related immune-responsive
PF06629	CL0193	MBB	MipA	MltA-interacting protein MipA
PF06630	\N	\N	Exonuc_VIII	Enterobacterial exodeoxyribonuclease VIII
PF06631	\N	\N	DUF1154	Protein of unknown function (DUF1154)
PF06632	\N	\N	XRCC4	DNA double-strand break repair and V(D)J recombination protein XRCC4
PF06633	\N	\N	DUF1155	Protein of unknown function (DUF1155)
PF06634	\N	\N	DUF1156	Protein of unknown function (DUF1156)
PF06635	CL0255	ATP_synthase	NolV	Nodulation protein NolV
PF06636	\N	\N	DUF1157	Protein of unknown function (DUF1157)
PF06637	\N	\N	PV-1	PV-1 protein (PLVAP)
PF06638	\N	\N	Strabismus	Strabismus protein
PF06639	\N	\N	BAP	Basal layer antifungal peptide (BAP)
PF06640	\N	\N	P_C	P protein C-terminus
PF06643	\N	\N	DUF1158	Protein of unknown function (DUF1158)
PF06644	\N	\N	ATP11	ATP11 protein
PF06645	\N	\N	SPC12	Microsomal signal peptidase 12 kDa subunit (SPC12)
PF06646	CL0177	PBP	Mycoplasma_p37	High affinity transport system protein p37
PF06648	\N	\N	DUF1160	Protein of unknown function (DUF1160)
PF06649	\N	\N	DUF1161	Protein of unknown function (DUF1161)
PF06650	\N	\N	DUF1162	Protein of unknown function (DUF1162)
PF06651	\N	\N	DUF1163	Protein of unknown function (DUF1163)
PF06652	\N	\N	Methuselah_N	Methuselah N-terminus
PF06653	CL0375	Transporter	Claudin_3	Tight junction protein, Claudin-like
PF06656	\N	\N	Tenui_PVC2	Tenuivirus PVC2 protein
PF06657	\N	\N	Cep57_MT_bd	Centrosome microtubule-binding domain of Cep57
PF06658	\N	\N	DUF1168	Protein of unknown function (DUF1168)
PF06661	\N	\N	VirE3	VirE3
PF06662	CL0059	6_Hairpin	C5-epim_C	D-glucuronyl C5-epimerase C-terminus
PF06663	\N	\N	DUF1170	Protein of unknown function (DUF1170)
PF06664	\N	\N	MIG-14_Wnt-bd	Wnt-binding factor required for Wnt secretion
PF06666	\N	\N	DUF1173	Protein of unknown function (DUF1173)
PF06667	\N	\N	PspB	Phage shock protein B
PF06668	\N	\N	ITI_HC_C	Inter-alpha-trypsin inhibitor heavy chain C-terminus
PF06669	\N	\N	X_fast-SP_rel	Xylella fastidiosa surface protein related
PF06670	\N	\N	Etmic-2	Microneme protein Etmic-2
PF06671	\N	\N	DUF1174	Repeat of unknown function (DUF1174)
PF06672	CL0125	Peptidase_CA	DUF1175	Protein of unknown function (DUF1175)
PF06673	CL0373	Phage-coat	L_lactis_ph-MCP	Lactococcus lactis bacteriophage major capsid protein
PF06674	\N	\N	DUF1176	Protein of unknown function (DUF1176)
PF06675	\N	\N	DUF1177	Protein of unknown function (DUF1177)
PF06676	\N	\N	DUF1178	Protein of unknown function (DUF1178)
PF06677	CL0167	Zn_Beta_Ribbon	Auto_anti-p27	Sjogren's syndrome/scleroderma autoantigen 1 (Autoantigen p27)
PF06678	\N	\N	DUF1179	Protein of unknown function (DUF1179)
PF06679	\N	\N	DUF1180	Protein of unknown function (DUF1180)
PF06680	\N	\N	DUF1181	Protein of unknown function (DUF1181)
PF06681	CL0192	GPCR_A	DUF1182	Protein of unknown function (DUF1182)
PF06682	\N	\N	DUF1183	Protein of unknown function (DUF1183)
PF06683	\N	\N	DUF1184	Protein of unknown function (DUF1184)
PF06684	\N	\N	AA_synth	Amino acid synthesis
PF06685	\N	\N	DUF1186	Protein of unknown function (DUF1186)
PF06686	\N	\N	SpoIIIAC	Stage III sporulation protein AC/AD protein family
PF06687	CL0375	Transporter	SUR7	SUR7/PalI family
PF06688	\N	\N	DUF1187	Protein of unknown function (DUF1187)
PF06689	\N	\N	zf-C4_ClpX	ClpX C4-type zinc finger
PF06690	\N	\N	DUF1188	Protein of unknown function (DUF1188)
PF06691	\N	\N	DUF1189	Protein of unknown function (DUF1189)
PF06692	\N	\N	MNSV_P7B	Melon necrotic spot virus P7B protein
PF06693	\N	\N	DUF1190	Protein of unknown function (DUF1190)
PF06694	\N	\N	Plant_NMP1	Plant nuclear matrix protein 1 (NMP1)
PF06695	\N	\N	Sm_multidrug_ex	Putative small multi-drug export protein
PF06696	\N	\N	Strep_SA_rep	Streptococcal surface antigen repeat
PF06697	\N	\N	DUF1191	Protein of unknown function (DUF1191)
PF06698	\N	\N	DUF1192	Protein of unknown function (DUF1192)
PF06699	\N	\N	PIG-F	GPI biosynthesis protein family Pig-F
PF06701	\N	\N	MIB_HERC2	Mib_herc2
PF06702	\N	\N	DUF1193	Protein of unknown function (DUF1193)
PF06703	\N	\N	SPC25	Microsomal signal peptidase 25 kDa subunit (SPC25)
PF06705	\N	\N	SF-assemblin	SF-assemblin/beta giardin
PF06706	\N	\N	CTV_P6	Citrus tristeza virus 6-kDa protein
PF06707	CL0128	vWA-like	DUF1194	Protein of unknown function (DUF1194)
PF06708	\N	\N	DUF1195	Protein of unknown function (DUF1195)
PF06709	\N	\N	DUF1196	Protein of unknown function (DUF1196)
PF06711	\N	\N	DUF1198	Protein of unknown function (DUF1198)
PF06712	\N	\N	DUF1199	Protein of unknown function (DUF1199)
PF06713	CL0266	PH	bPH_4	Bacterial PH domain
PF06714	\N	\N	Gp5_OB	Gp5 N-terminal OB domain
PF06715	\N	\N	Gp5_C	Gp5 C-terminal repeat (3 copies)
PF06716	\N	\N	DUF1201	Protein of unknown function (DUF1201)
PF06717	\N	\N	DUF1202	Protein of unknown function (DUF1202)
PF06718	\N	\N	DUF1203	Protein of unknown function (DUF1203)
PF06719	CL0029	Cupin	AraC_N	AraC-type transcriptional regulator N-terminus
PF06720	\N	\N	Phi-29_GP16_7	Bacteriophage phi-29 early protein GP16.7
PF06721	\N	\N	DUF1204	Protein of unknown function (DUF1204)
PF06722	CL0113	GT-B	DUF1205	Protein of unknown function (DUF1205)
PF06723	CL0108	Actin_ATPase	MreB_Mbl	MreB/Mbl protein
PF06724	\N	\N	DUF1206	Domain of Unknown Function (DUF1206)
PF06725	CL0199	DPBB	3D	3D domain
PF06726	\N	\N	BC10	Bladder cancer-related protein BC10
PF06727	\N	\N	DUF1207	Protein of unknown function (DUF1207)
PF06728	CL0111	GT-C	PIG-U	GPI transamidase subunit PIG-U
PF06729	\N	\N	CENP-R	Kinetochore component, CENP-R
PF06730	CL0145	Golgi-transport	FAM92	FAM92 protein
PF06732	\N	\N	Pescadillo_N	Pescadillo N-terminus
PF06733	CL0023	P-loop_NTPase	DEAD_2	DEAD_2
PF06734	CL0016	PKinase	UL97	UL97
PF06736	\N	\N	DUF1211	Protein of unknown function (DUF1211)
PF06737	CL0037	Lysozyme	Transglycosylas	Transglycosylase-like domain
PF06738	CL0470	UMP_1	DUF1212	Protein of unknown function (DUF1212)
PF06739	CL0186	Beta_propeller	SBBP	Beta-propeller repeat
PF06740	\N	\N	DUF1213	Protein of unknown function (DUF1213)
PF06741	\N	\N	LsmAD	LsmAD domain
PF06742	CL0528	DUF1214	DUF1214	Protein of unknown function (DUF1214)
PF06743	\N	\N	FAST_1	FAST kinase-like protein, subdomain 1
PF06744	\N	\N	DUF1215	Protein of unknown function (DUF1215)
PF06745	CL0023	P-loop_NTPase	KaiC	KaiC
PF06746	\N	\N	DUF1216	Protein of unknown function (DUF1216)
PF06747	CL0351	CHCH	CHCH	CHCH domain
PF06748	\N	\N	DUF1217	Protein of unknown function (DUF1217)
PF06749	\N	\N	DUF1218	Protein of unknown function (DUF1218)
PF06750	\N	\N	DiS_P_DiS	Bacterial Peptidase A24 N-terminal domain
PF06751	\N	\N	EutB	Ethanolamine ammonia lyase large subunit (EutB)
PF06752	\N	\N	E_Pc_C	Enhancer of Polycomb C-terminus
PF06753	\N	\N	Bradykinin	Bradykinin
PF06754	\N	\N	PhnG	Phosphonate metabolism protein PhnG
PF06755	\N	\N	DUF1219	Protein of unknown function (DUF1219)
PF06756	\N	\N	S19	Chorion protein S19 C-terminal
PF06757	\N	\N	Ins_allergen_rp	Insect allergen related repeat, nitrile-specifier detoxification
PF06758	\N	\N	DUF1220	Repeat of unknown function (DUF1220)
PF06760	\N	\N	DUF1221	Protein of unknown function (DUF1221)
PF06761	\N	\N	IcmF-related	Intracellular multiplication and human macrophage-killing
PF06762	CL0131	DoxD-like	LMF1	Lipase maturation factor
PF06763	CL0504	Phage_barrel	Minor_tail_Z	Prophage minor tail protein Z (GPZ)
PF06764	\N	\N	DUF1223	Protein of unknown function (DUF1223)
PF06766	\N	\N	Hydrophobin_2	Fungal hydrophobin
PF06767	\N	\N	Sif	Sif protein
PF06769	CL0136	Plasmid_toxin	Plasmid_Txe	Plasmid encoded toxin Txe
PF06770	\N	\N	Arif-1	Actin-rearrangement-inducing factor (Arif-1)
PF06771	\N	\N	Desmo_N	Viral Desmoplakin N-terminus
PF06772	\N	\N	LtrA	Bacterial low temperature requirement A protein (LtrA)
PF06773	\N	\N	Bim_N	Bim protein N-terminus
PF06775	\N	\N	Seipin	Putative adipose-regulatory protein (Seipin)
PF06776	\N	\N	IalB	Invasion associated locus B (IalB) protein
PF06777	\N	\N	DUF1227	Protein of unknown function (DUF1227)
PF06778	CL0032	Dim_A_B_barrel	Chlor_dismutase	Chlorite dismutase
PF06779	CL0015	MFS	DUF1228	Protein of unknown function (DUF1228)
PF06780	\N	\N	Erp_C	Erp protein C-terminus
PF06781	\N	\N	UPF0233	Uncharacterised protein family (UPF0233)
PF06782	CL0219	RNase_H	UPF0236	Uncharacterised protein family (UPF0236)
PF06783	\N	\N	UPF0239	Uncharacterised protein family (UPF0239)
PF06784	\N	\N	UPF0240	Uncharacterised protein family (UPF0240)
PF06785	\N	\N	UPF0242	Uncharacterised protein family (UPF0242)
PF06786	\N	\N	UPF0253	Uncharacterised protein family (UPF0253)
PF06787	\N	\N	UPF0254	Uncharacterised protein family (UPF0254)
PF06788	\N	\N	UPF0257	Uncharacterised protein family (UPF0257)
PF06789	\N	\N	UPF0258	Uncharacterised protein family (UPF0258)
PF06790	\N	\N	UPF0259	Uncharacterised protein family (UPF0259)
PF06791	\N	\N	TMP_2	Prophage tail length tape measure protein
PF06792	\N	\N	UPF0261	Uncharacterised protein family (UPF0261)
PF06793	\N	\N	UPF0262	Uncharacterised protein family (UPF0262)
PF06794	\N	\N	UPF0270	Uncharacterised protein family (UPF0270)
PF06795	\N	\N	Erythrovirus_X	Erythrovirus X protein
PF06796	\N	\N	NapE	Periplasmic nitrate reductase protein NapE
PF06797	\N	\N	DUF1229	Protein of unknown function (DUF1229)
PF06798	\N	\N	PrkA	PrkA serine protein kinase C-terminal domain
PF06799	\N	\N	DUF1230	Protein of unknown function (DUF1230)
PF06800	CL0184	DMT	Sugar_transport	Sugar transport protein
PF06802	\N	\N	DUF1231	Protein of unknown function (DUF1231)
PF06803	\N	\N	DUF1232	Protein of unknown function (DUF1232)
PF06804	\N	\N	Lipoprotein_18	NlpB/DapX lipoprotein
PF06805	CL0072	Ubiquitin	Lambda_tail_I	Bacteriophage lambda tail assembly protein I
PF06806	\N	\N	DUF1233	Putative excisionase (DUF1233)
PF06807	\N	\N	Clp1	Pre-mRNA cleavage complex II protein Clp1
PF06808	CL0182	IT	DctM	DctM-like transporters
PF06809	\N	\N	NPDC1	Neural proliferation differentiation control-1 protein (NPDC1)
PF06810	\N	\N	Phage_GP20	Phage minor structural protein GP20
PF06812	\N	\N	ImpA-rel_N	ImpA-related N-terminal
PF06813	CL0015	MFS	Nodulin-like	Nodulin-like
PF06814	CL0192	GPCR_A	Lung_7-TM_R	Lung seven transmembrane receptor
PF06815	\N	\N	RVT_connect	Reverse transcriptase connection domain
PF06816	\N	\N	NOD	NOTCH protein
PF06817	\N	\N	RVT_thumb	Reverse transcriptase thumb domain
PF06818	\N	\N	Fez1	Fez1
PF06819	\N	\N	Arc_PepC	Archaeal Peptidase A24 C-terminal Domain
PF06820	\N	\N	Phage_fiber_C	Putative prophage tail fibre C-terminus
PF06821	CL0028	AB_hydrolase	Ser_hydrolase	Serine hydrolase
PF06822	\N	\N	DUF1235	Protein of unknown function (DUF1235)
PF06823	\N	\N	DUF1236	Protein of unknown function (DUF1236)
PF06824	CL0059	6_Hairpin	DUF1237	Protein of unknown function (DUF1237)
PF06825	\N	\N	HSBP1	Heat shock factor binding protein 1
PF06826	CL0064	CPA_AT	Asp-Al_Ex	Predicted Permease Membrane Region
PF06827	CL0167	Zn_Beta_Ribbon	zf-FPG_IleRS	Zinc finger found in FPG and IleRS
PF06830	\N	\N	Root_cap	Root cap
PF06831	CL0303	H2TH	H2TH	Formamidopyrimidine-DNA glycosylase H2TH domain
PF06832	CL0159	E-set	BiPBP_C	Penicillin-Binding Protein C-terminus Family
PF06833	CL0127	ClpP_crotonase	MdcE	Malonate decarboxylase gamma subunit (MdcE)
PF06834	\N	\N	TraU	TraU protein
PF06835	CL0259	OstA	LptC	Lipopolysaccharide-assembly, LptC-related
PF06836	\N	\N	DUF1240	Protein of unknown function (DUF1240)
PF06837	\N	\N	Fijivirus_P9-2	Fijivirus P9-2 protein
PF06838	CL0061	PLP_aminotran	Met_gamma_lyase	Methionine gamma-lyase 
PF06839	CL0167	Zn_Beta_Ribbon	zf-GRF	GRF zinc finger
PF06840	\N	\N	DUF1241	Protein of unknown function (DUF1241)
PF06841	\N	\N	Phage_T4_gp19	T4-like virus tail tube protein gp19
PF06842	\N	\N	DUF1242	Protein of unknown function (DUF1242)
PF06844	\N	\N	DUF1244	Protein of unknown function (DUF1244)
PF06847	\N	\N	Arc_PepC_II	Archaeal Peptidase A24 C-terminus Type II
PF06848	\N	\N	Disaggr_repeat	Disaggregatase related repeat
PF06849	\N	\N	DUF1246	Protein of unknown function (DUF1246)
PF06850	CL0028	AB_hydrolase	PHB_depo_C	PHB de-polymerase C-terminus
PF06851	\N	\N	DUF1247	Protein of unknown function (DUF1247)
PF06852	CL0257	Acetyltrans	DUF1248	Protein of unknown function (DUF1248)
PF06853	\N	\N	DUF1249	Protein of unknown function (DUF1249)
PF06854	\N	\N	Phage_Gp15	Bacteriophage Gp15 protein
PF06855	\N	\N	DUF1250	Protein of unknown function (DUF1250)
PF06856	\N	\N	DUF1251	Protein of unknown function (DUF1251)
PF06857	\N	\N	ACP	Malonate decarboxylase delta subunit (MdcD)
PF06858	CL0023	P-loop_NTPase	NOG1	Nucleolar GTP-binding protein 1 (NOG1)
PF06859	CL0063	NADP_Rossmann	Bin3	Bicoid-interacting protein 3 (Bin3)
PF06861	\N	\N	BALF1	BALF1 protein
PF06862	CL0023	P-loop_NTPase	DUF1253	Protein of unknown function (DUF1253)
PF06863	CL0528	DUF1214	DUF1254	Protein of unknown function (DUF1254)
PF06864	\N	\N	PAP_PilO	Pilin accessory protein (PilO)
PF06865	CL0029	Cupin	DUF1255	Protein of unknown function (DUF1255)
PF06866	CL0095	Peptidase_ML	DUF1256	Protein of unknown function (DUF1256)
PF06868	\N	\N	DUF1257	Protein of unknown function (DUF1257)
PF06869	\N	\N	DUF1258	Protein of unknown function (DUF1258)
PF06870	\N	\N	RNA_pol_I_A49	A49-like RNA polymerase I associated factor 
PF06871	CL0037	Lysozyme	TraH_2	TraH_2
PF06872	\N	\N	EspG	EspG protein
PF06873	\N	\N	SerH	Cell surface immobilisation antigen SerH
PF06874	CL0163	Calcineurin	FBPase_2	Firmicute fructose-1,6-bisphosphatase
PF06875	CL0053	4H_Cytokine	PRF	Plethodontid receptivity factor PRF
PF06876	CL0054	Knottin_1	SCRL	Plant self-incompatibility response (SCRL) protein
PF06877	\N	\N	RraB	Regulator of ribonuclease activity B
PF06878	\N	\N	Pkip-1	Pkip-1 protein
PF06880	\N	\N	DUF1262	Protein of unknown function (DUF1262)
PF06881	\N	\N	Elongin_A	RNA polymerase II transcription factor SIII (Elongin) subunit A
PF06882	\N	\N	DUF1263	Protein of unknown function (DUF1263)
PF06883	\N	\N	RNA_pol_Rpa2_4	RNA polymerase I, Rpa2 specific domain 
PF06884	\N	\N	DUF1264	Protein of unknown function (DUF1264)
PF06886	\N	\N	TPX2	Targeting protein for Xklp2 (TPX2)
PF06887	\N	\N	DUF1265	Protein of unknown function (DUF1265)
PF06888	CL0137	HAD	Put_Phosphatase	Putative Phosphatase
PF06889	\N	\N	DUF1266	Protein of unknown function (DUF1266)
PF06890	\N	\N	Phage_Mu_Gp45	Bacteriophage Mu Gp45 protein
PF06891	\N	\N	P2_Phage_GpR	P2 phage tail completion protein R (GpR)
PF06892	\N	\N	Phage_CP76	Phage regulatory protein CII (CP76)
PF06894	\N	\N	Phage_lambd_GpG	Bacteriophage lambda minor tail protein (GpG)
PF06896	\N	\N	DUF1268	Protein of unknown function (DUF1268)
PF06897	CL0500	Glycine-zipper	DUF1269	Protein of unknown function (DUF1269)
PF06898	CL0191	POTRA	YqfD	Putative stage IV sporulation protein YqfD
PF06899	\N	\N	WzyE	WzyE protein
PF06900	\N	\N	DUF1270	Protein of unknown function (DUF1270)
PF06901	\N	\N	FrpC	RTX iron-regulated protein FrpC
PF06902	CL0344	4Fe-4S	Fer4_19	Divergent 4Fe-4S mono-cluster
PF06903	\N	\N	VirK	VirK protein
PF06904	\N	\N	Extensin-like_C	Extensin-like protein C-terminus
PF06905	\N	\N	FAIM1	Fas apoptotic inhibitory molecule (FAIM1)
PF06906	\N	\N	DUF1272	Protein of unknown function (DUF1272)
PF06907	\N	\N	Latexin	Latexin
PF06908	CL0349	DprA	DUF1273	Protein of unknown function (DUF1273)
PF06910	\N	\N	MEA1	Male enhanced antigen 1 (MEA1)
PF06911	\N	\N	Senescence	Senescence-associated protein
PF06912	\N	\N	DUF1275	Protein of unknown function (DUF1275)
PF06916	\N	\N	DUF1279	Protein of unknown function (DUF1279)
PF06917	\N	\N	Pectate_lyase_2	Periplasmic pectate lyase
PF06918	\N	\N	DUF1280	Protein of unknown function (DUF1280)
PF06919	\N	\N	Phage_T4_Gp30_7	Phage Gp30.7 protein
PF06920	\N	\N	Ded_cyto	Dedicator of cytokinesis
PF06922	\N	\N	CTV_P13	Citrus tristeza virus P13 protein
PF06923	\N	\N	GutM	Glucitol operon activator protein (GutM)
PF06924	\N	\N	DUF1281	Protein of unknown function (DUF1281)
PF06925	CL0113	GT-B	MGDG_synth	Monogalactosyldiacylglycerol (MGDG) synthase
PF06926	\N	\N	Rep_Org_C	Putative replisome organiser protein C-terminus
PF06929	\N	\N	Rotavirus_VP3	Rotavirus VP3 protein
PF06930	CL0112	Yip1	DUF1282	Protein of unknown function (DUF1282)
PF06931	\N	\N	Adeno_E4_ORF3	Mastadenovirus E4 ORF3 protein
PF06932	\N	\N	DUF1283	Protein of unknown function (DUF1283)
PF06933	\N	\N	SSP160	Special lobe-specific silk protein SSP160
PF06934	\N	\N	CTI	Fatty acid cis/trans isomerase (CTI)
PF06935	\N	\N	DUF1284	Protein of unknown function (DUF1284)
PF06936	\N	\N	Selenoprotein_S	Selenoprotein S (SelS)
PF06937	\N	\N	EURL	EURL protein
PF06938	\N	\N	DUF1285	Protein of unknown function (DUF1285)
PF06939	\N	\N	DUF1286	Protein of unknown function (DUF1286)
PF06940	CL0125	Peptidase_CA	DUF1287	Domain of unknown function (DUF1287)
PF06941	CL0137	HAD	NT5C	5' nucleotidase, deoxy (Pyrimidine), cytosolic type C protein (NT5C)
PF06942	CL0420	GlpM-like	GlpM	GlpM protein
PF06943	\N	\N	zf-LSD1	LSD1 zinc finger
PF06945	\N	\N	DUF1289	Protein of unknown function (DUF1289)
PF06946	\N	\N	Phage_holin_5	Phage holin
PF06947	\N	\N	DUF1290	Protein of unknown function (DUF1290)
PF06949	\N	\N	DUF1292	Protein of unknown function (DUF1292)
PF06950	\N	\N	DUF1293	Protein of unknown function (DUF1293)
PF06951	\N	\N	PLA2G12	Group XII secretory phospholipase A2 precursor (PLA2G12)
PF06952	\N	\N	PsiA	PsiA protein
PF06953	CL0172	Thioredoxin	ArsD	Arsenical resistance operon trans-acting repressor ArsD
PF06954	\N	\N	Resistin	Resistin
PF06955	\N	\N	XET_C	Xyloglucan endo-transglycosylase (XET) C-terminus
PF06956	\N	\N	RtcR	Regulator of RNA terminal phosphate cyclase
PF06957	\N	\N	COPI_C	Coatomer (COPI) alpha subunit C-terminus
PF06958	CL0446	Bacteriocin_TLN	Pyocin_S	S-type Pyocin
PF06959	\N	\N	RecQ5	RecQ helicase protein-like 5 (RecQ5)
PF06961	\N	\N	DUF1294	Protein of unknown function (DUF1294)
PF06962	CL0063	NADP_Rossmann	rRNA_methylase	Putative rRNA methylase
PF06963	CL0015	MFS	FPN1	Ferroportin1 (FPN1)
PF06964	\N	\N	Alpha-L-AF_C	Alpha-L-arabinofuranosidase C-terminus
PF06965	CL0064	CPA_AT	Na_H_antiport_1	Na+/H+ antiporter 1
PF06966	CL0115	Steroid_dh	DUF1295	Protein of unknown function (DUF1295)
PF06967	\N	\N	Mo-nitro_C	Mo-dependent nitrogenase C-terminus
PF06968	\N	\N	BATS	Biotin and Thiamin Synthesis associated domain
PF06969	CL0123	HTH	HemN_C	HemN C-terminal domain
PF06970	CL0123	HTH	RepA_N	Replication initiator protein A (RepA) N-terminus
PF06971	CL0123	HTH	Put_DNA-bind_N	Putative DNA-binding protein N-terminus
PF06972	CL0214	UBA	DUF1296	Protein of unknown function (DUF1296)
PF06973	CL0179	ATP-grasp	DUF1297	Domain of unknown function (DUF1297)
PF06974	\N	\N	DUF1298	Protein of unknown function (DUF1298)
PF06975	\N	\N	DUF1299	Protein of unknown function (DUF1299)
PF06977	CL0186	Beta_propeller	SdiA-regulated	SdiA-regulated
PF06978	\N	\N	POP1	Ribonucleases P/MRP protein subunit POP1
PF06979	\N	\N	DUF1301	Protein of unknown function (DUF1301)
PF06980	CL0193	MBB	DUF1302	Protein of unknown function (DUF1302)
PF06983	CL0104	Glyoxalase	3-dmu-9_3-mt	3-demethylubiquinone-9 3-methyltransferase
PF06984	CL0346	Ribo_L29	MRP-L47	Mitochondrial 39-S ribosomal protein L47 (MRP-L47)
PF06985	\N	\N	HET	Heterokaryon incompatibility protein (HET)
PF06986	\N	\N	TraN	Type-1V conjugative transfer system mating pair stabilisation
PF06988	\N	\N	NifT	NifT/FixU protein
PF06989	\N	\N	BAALC_N	BAALC N-terminus
PF06990	CL0023	P-loop_NTPase	Gal-3-0_sulfotr	Galactose-3-O-sulfotransferase 
PF06991	\N	\N	Prp19_bind	Splicing factor, Prp19-binding domain
PF06992	\N	\N	Phage_lambda_P	Replication protein P
PF06993	CL0447	Hypoth_1	DUF1304	Protein of unknown function (DUF1304)
PF06994	\N	\N	Involucrin2	Involucrin
PF06995	\N	\N	Phage_P2_GpU	Phage P2 GpU
PF06996	\N	\N	DUF1305	Protein of unknown function (DUF1305)
PF06998	\N	\N	DUF1307	Protein of unknown function (DUF1307)
PF06999	\N	\N	Suc_Fer-like	Sucrase/ferredoxin-like
PF07000	\N	\N	DUF1308	Protein of unknown function (DUF1308)
PF07001	\N	\N	BAT2_N	BAT2 N-terminus
PF07002	CL0128	vWA-like	Copine	Copine
PF07004	\N	\N	SHIPPO-rpt	Sperm-tail PG-rich repeat
PF07005	\N	\N	DUF1537	Protein of unknown function, DUF1537
PF07006	\N	\N	DUF1310	Protein of unknown function (DUF1310)
PF07007	\N	\N	DUF1311	Protein of unknown function (DUF1311)
PF07009	\N	\N	DUF1312	Protein of unknown function (DUF1312)
PF07010	\N	\N	Endomucin	Endomucin
PF07011	\N	\N	DUF1313	Protein of unknown function (DUF1313)
PF07012	\N	\N	Curlin_rpt	Curlin associated repeat
PF07013	\N	\N	DUF1314	Protein of unknown function (DUF1314)
PF07014	\N	\N	Hs1pro-1_C	Hs1pro-1 protein C-terminus
PF07015	CL0023	P-loop_NTPase	VirC1	VirC1 protein
PF07016	\N	\N	CRAM_rpt	Cysteine-rich acidic integral membrane protein precursor
PF07017	\N	\N	PagP	Antimicrobial peptide resistance and lipid A acylation protein PagP
PF07019	\N	\N	Rab5ip	Rab5-interacting protein (Rab5ip)
PF07020	\N	\N	Orthopox_C10L	Orthopoxvirus C10L protein
PF07021	CL0063	NADP_Rossmann	MetW	Methionine biosynthesis protein MetW
PF07022	CL0123	HTH	Phage_CI_repr	Bacteriophage CI repressor helix-turn-helix domain
PF07023	CL0072	Ubiquitin	DUF1315	Protein of unknown function (DUF1315)
PF07024	\N	\N	ImpE	ImpE protein
PF07026	\N	\N	DUF1317	Protein of unknown function (DUF1317)
PF07027	\N	\N	DUF1318	Protein of unknown function (DUF1318)
PF07028	\N	\N	DUF1319	Protein of unknown function (DUF1319)
PF07029	\N	\N	CryBP1	CryBP1 protein
PF07030	\N	\N	DUF1320	Protein of unknown function (DUF1320)
PF07032	\N	\N	DUF1322	Protein of unknown function (DUF1322)
PF07033	\N	\N	Orthopox_B11R	Orthopoxvirus B11R protein
PF07034	\N	\N	ORC3_N	Origin recognition complex (ORC) subunit 3 N-terminus
PF07035	\N	\N	Mic1	Colon cancer-associated protein Mic1-like
PF07037	CL0123	HTH	DUF1323	Putative transcription regulator (DUF1323)
PF07038	\N	\N	DUF1324	Protein of unknown function (DUF1324)
PF07039	CL0049	Tudor	DUF1325	SGF29 tudor-like domain
PF07040	\N	\N	DUF1326	Protein of unknown function (DUF1326)
PF07041	\N	\N	DUF1327	Protein of unknown function (DUF1327)
PF07042	CL0123	HTH	TrfA	TrfA protein
PF07043	\N	\N	DUF1328	Protein of unknown function (DUF1328)
PF07044	\N	\N	DUF1329	Protein of unknown function (DUF1329)
PF07045	CL0032	Dim_A_B_barrel	DUF1330	Protein of unknown function (DUF1330)
PF07046	\N	\N	CRA_rpt	Cytoplasmic repetitive antigen (CRA) like repeat
PF07047	\N	\N	OPA3	Optic atrophy 3 protein (OPA3)
PF07048	\N	\N	DUF1331	Protein of unknown function (DUF1331)
PF07051	\N	\N	OCIA	Ovarian carcinoma immunoreactive antigen (OCIA)
PF07052	\N	\N	Hep_59	Hepatocellular carcinoma-associated antigen 59
PF07054	\N	\N	Pericardin_rpt	Pericardin like repeat
PF07055	CL0063	NADP_Rossmann	Eno-Rase_FAD_bd	Enoyl reductase FAD binding domain
PF07056	\N	\N	DUF1335	Protein of unknown function (DUF1335)
PF07057	\N	\N	TraI	DNA helicase TraI
PF07058	\N	\N	Myosin_HC-like	Myosin II heavy chain-like
PF07059	\N	\N	DUF1336	Protein of unknown function (DUF1336)
PF07061	\N	\N	Swi5	Swi5
PF07062	CL0375	Transporter	Clc-like	Clc-like
PF07063	\N	\N	DUF1338	Domain of unknown function (DUF1338)
PF07064	\N	\N	RIC1	RIC1
PF07065	\N	\N	D123	D123
PF07066	CL0219	RNase_H	DUF3882	Lactococcus phage M3 protein
PF07067	\N	\N	DUF1340	Protein of unknown function (DUF1340)
PF07068	\N	\N	Gp23	Major capsid protein Gp23
PF07069	\N	\N	PRRSV_2b	Porcine reproductive and respiratory syndrome virus 2b 
PF07070	CL0135	Arrestin_N-like	Spo0M	SpoOM protein
PF07071	CL0036	TIM_barrel	DUF1341	Protein of unknown function (DUF1341)
